Name,Family,Infraorder,Suborder,Order,Informal,Taxon Size,Diet,Max MYA,Min MYA,Lifespan (MYA),Early Age,Late Age,Early Period,Late Period
Tlatolophus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Adelolophus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Amurosaurus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Angulomastacator,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Aralosaurus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,86.3,72.1,14.200000000000003,Santonian,Campanian,Upper Cretaceous,Upper Cretaceous
Jaxartosaurus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,89.8,83.6,6.200000000000003,Coniacian,Santonian,Upper Cretaceous,Upper Cretaceous
Kazaklambia,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,89.8,83.6,6.200000000000003,Coniacian,Santonian,Upper Cretaceous,Upper Cretaceous
Latirhinus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Nipponosaurus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,86.3,72.1,14.200000000000003,Santonian,Campanian,Upper Cretaceous,Upper Cretaceous
Olorotitan,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Tsintaosaurus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Barsboldia,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Laiyangosaurus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Rhinorex,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Aquilarhinus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Eotrachodon,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,86.3,83.6,2.700000000000003,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous
Lapampasaurus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Malefica,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Yamatosaurus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Bactrosaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,100.5,72.1,28.400000000000006,Cenomanian,Campanian,Upper Cretaceous,Upper Cretaceous
Batyrosaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,86.3,72.1,14.200000000000003,Santonian,Campanian,Upper Cretaceous,Upper Cretaceous
Cedrorestes,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,139.8,132.6,7.200000000000017,Valanginian,Valanginian,Lower Cretaceous,Lower Cretaceous
Claosaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,89.8,72.1,17.700000000000003,Coniacian,Campanian,Upper Cretaceous,Upper Cretaceous
Datonglong,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,100.5,72.1,28.400000000000006,Cenomanian,Campanian,Upper Cretaceous,Upper Cretaceous
Eolambia,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,121.4,93.9,27.5,Aptian,Cenomanian,Lower Cretaceous,Upper Cretaceous
Equijubus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,113.0,109.9,3.0999999999999943,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Fukuisaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Fylax,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Gilmoreosaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Gobihadros,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,100.5,83.6,16.900000000000006,Cenomanian,Santonian,Upper Cretaceous,Upper Cretaceous
Gongpoquansaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,113.0,109.9,3.0999999999999943,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Gonkoken,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Huehuecanauhtlus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,86.3,83.6,2.700000000000003,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous
Jeyawati,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,93.9,89.8,4.1000000000000085,Turonian,Turonian,Upper Cretaceous,Upper Cretaceous
Jintasaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Koshisaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Levnesovia,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,93.9,89.8,4.1000000000000085,Turonian,Turonian,Upper Cretaceous,Upper Cretaceous
Morelladon,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Nanningosaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,100.5,66.0,34.5,Cenomanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Nanyangosaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,93.9,72.1,21.80000000000001,Turonian,Campanian,Upper Cretaceous,Upper Cretaceous
Penelopognathus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Plesiohadros,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,86.3,72.1,14.200000000000003,Santonian,Campanian,Upper Cretaceous,Upper Cretaceous
Portellsaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Probactrosaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,125.77,100.5,25.269999999999996,Barremian,Albian,Lower Cretaceous,Lower Cretaceous
Protohadros,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Ratchasimasaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Shuangmiaosaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,106.2,100.5,5.700000000000003,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Sirindhorna,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Tanius,,Ornithopoda,Neornithischia,Ornithischia,False,2,Herbivore,89.8,72.1,17.700000000000003,Coniacian,Campanian,Upper Cretaceous,Upper Cretaceous
Telmatosaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Tethyshadros,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Xuwulong,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Yunganglong,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,100.5,83.6,16.900000000000006,Cenomanian,Santonian,Upper Cretaceous,Upper Cretaceous
Zhanghenglong,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,86.3,83.6,2.700000000000003,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous
Zuoyunlong,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,100.5,83.6,16.900000000000006,Cenomanian,Santonian,Upper Cretaceous,Upper Cretaceous
Brighstoneus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Comptonatus,Iguanodontidae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Proa,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,113.0,109.9,3.0999999999999943,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Siamodon,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Calvarius,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Cumnoria,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,152.2,149.2,3.0,Kimmeridgian,Kimmeridgian,Upper Jurassic,Upper Jurassic
Dakotadon,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,139.8,132.6,7.200000000000017,Valanginian,Valanginian,Lower Cretaceous,Lower Cretaceous
Delapparentia,Iguanodontidae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Draconyx,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,152.2,146.3,5.899999999999977,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic
Hippodraco,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,139.8,132.6,7.200000000000017,Valanginian,Valanginian,Lower Cretaceous,Lower Cretaceous
Iguanacolossus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,140.6,132.6,8.0,Berriasian,Valanginian,Lower Cretaceous,Lower Cretaceous
Lanzhousaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,125.77,113.0,12.769999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Magnamanus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,132.6,121.4,11.199999999999989,Hauterivian,Barremian,Lower Cretaceous,Lower Cretaceous
Napaisaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Riabininohadros,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Theiophytalia,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,121.4,100.5,20.900000000000006,Aptian,Albian,Lower Cretaceous,Lower Cretaceous
Callovosaurus,Dryosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,165.3,161.5,3.8000000000000114,Callovian,Callovian,Middle Jurassic,Middle Jurassic
Dryosaurus,Dryosauridae,Ornithopoda,Neornithischia,Ornithischia,False,2,Herbivore,154.8,145.0,9.800000000000011,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic
Dysalotosaurus,Dryosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,152.2,149.2,3.0,Kimmeridgian,Kimmeridgian,Upper Jurassic,Upper Jurassic
Elrhazosaurus,Dryosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Valdosaurus,Dryosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,154.8,119.5,35.30000000000001,Kimmeridgian,Aptian,Upper Jurassic,Lower Cretaceous
Eousdryosaurus,Dryosauridae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,152.2,146.3,5.899999999999977,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic
Hesperonyx,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,152.2,149.2,3.0,Kimmeridgian,Kimmeridgian,Upper Jurassic,Upper Jurassic
Owenodon,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,149.2,139.8,9.399999999999977,Tithonian,Berriasian,Upper Jurassic,Lower Cretaceous
Anabisetia,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,93.9,89.8,4.1000000000000085,Turonian,Turonian,Upper Cretaceous,Upper Cretaceous
Atlascopcosaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,125.77,109.9,15.86999999999999,Barremian,Albian,Lower Cretaceous,Lower Cretaceous
Chakisaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Diluvicursor,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,113.0,109.9,3.0999999999999943,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Galleonosaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,125.77,109.9,15.86999999999999,Barremian,Albian,Lower Cretaceous,Lower Cretaceous
Isasicursor,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Kangnasaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,100.5,66.0,34.5,Cenomanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Leaellynasaura,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,113.0,109.9,3.0999999999999943,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Macrogryphosaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,89.8,86.3,3.5,Coniacian,Coniacian,Upper Cretaceous,Upper Cretaceous
Mahuidacursor,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,86.3,83.6,2.700000000000003,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous
Morrosaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Talenkauen,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Tietasaura,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,139.8,125.77,14.030000000000015,Valanginian,Hauterivian,Lower Cretaceous,Lower Cretaceous
Trinisaura,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Matheronodon,Rhabdodontidae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Mochlodon,Rhabdodontidae,Ornithopoda,Neornithischia,Ornithischia,False,3,Herbivore,86.3,66.0,20.299999999999997,Santonian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Pareisactus,Rhabdodontidae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Rhabdodon,Rhabdodontidae,Ornithopoda,Neornithischia,Ornithischia,False,2,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Transylvanosaurus,Rhabdodontidae,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Zalmoxes,Rhabdodontidae,Ornithopoda,Neornithischia,Ornithischia,False,2,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Emiliasaura,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,139.8,132.6,7.200000000000017,Valanginian,Valanginian,Lower Cretaceous,Lower Cretaceous
Fostoria,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Iani,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Muttaburrasaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,106.2,93.9,12.299999999999997,Albian,Cenomanian,Lower Cretaceous,Upper Cretaceous
Craspedodon,,Ceratopsia,Neornithischia,Ornithischia,False,1,Herbivore,89.8,83.6,6.200000000000003,Coniacian,Santonian,Upper Cretaceous,Upper Cretaceous
Lurdusaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,113.0,100.5,12.5,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Choyrodon,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,109.9,100.5,9.400000000000006,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Convolosaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,119.5,113.0,6.5,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Fulgurotherium,,,Neornithischia,Ornithischia,False,0,Herbivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Iyuku,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,139.8,132.6,7.200000000000017,Valanginian,Valanginian,Lower Cretaceous,Lower Cretaceous
Mantellisaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,145.0,119.5,25.5,Berriasian,Aptian,Lower Cretaceous,Lower Cretaceous
Osmakasaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,154.8,121.4,33.400000000000006,Kimmeridgian,Barremian,Upper Jurassic,Lower Cretaceous
Planicoxa,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Sektensaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Tenontosaurus,,Ornithopoda,Neornithischia,Ornithischia,False,2,Herbivore,121.4,93.9,27.5,Aptian,Cenomanian,Lower Cretaceous,Upper Cretaceous
Yueosaurus,Thescelosauridae,,Neornithischia,Ornithischia,False,1,Herbivore,113.0,93.9,19.099999999999994,Albian,Cenomanian,Lower Cretaceous,Upper Cretaceous
Thescelosaurus,Thescelosauridae,,Neornithischia,Ornithischia,False,4,Herbivore,93.9,66.0,27.900000000000006,Turonian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Ampelognathus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Burianosaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Changchunsaurus,Thescelosauridae,,Neornithischia,Ornithischia,False,1,Herbivore,121.4,100.5,20.900000000000006,Aptian,Albian,Lower Cretaceous,Lower Cretaceous
Changmiania,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Gideonmantellia,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Nanosaurus,Nanosauridae,,Neornithischia,Ornithischia,False,1,Herbivore,157.9,145.0,12.900000000000006,Oxfordian,Tithonian,Upper Jurassic,Upper Jurassic
Qantassaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Weewarrasaurus,,Ornithopoda,Neornithischia,Ornithischia,False,1,Herbivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Stegouros,,Ankylosauria,Thyreophora,Ornithischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Akainacephalus,Ankylosauridae,Ankylosauria,Thyreophora,Ornithischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Ziapelta,Ankylosauridae,Ankylosauria,Thyreophora,Ornithischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Anodontosaurus,Ankylosauridae,Ankylosauria,Thyreophora,Ornithischia,False,2,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Dyoplosaurus,Ankylosauridae,Ankylosauria,Thyreophora,Ornithischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Euoplocephalus,Ankylosauridae,Ankylosauria,Thyreophora,Ornithischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Platypelta,Ankylosauridae,Ankylosauria,Thyreophora,Ornithischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Scolosaurus,Ankylosauridae,Ankylosauria,Thyreophora,Ornithischia,False,2,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Ankylosaurus,Ankylosauridae,Ankylosauria,Thyreophora,Ornithischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Crichtonpelta,Ankylosauridae,Ankylosauria,Thyreophora,Ornithischia,False,1,Herbivore,106.2,89.8,16.400000000000006,Albian,Turonian,Lower Cretaceous,Upper Cretaceous
Jinyunpelta,Ankylosauridae,Ankylosauria,Thyreophora,Ornithischia,False,1,Herbivore,113.0,100.5,12.5,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Nodocephalosaurus,Ankylosauridae,Ankylosauria,Thyreophora,Ornithischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
