"occurrence_no","record_type","reid_no","flags","collection_no","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","phylum","class","order","family","genus","lng","lat","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments"
"220090","occ","","","22685","Velociraptor mongoliensis","species","54554","Late Campanian","","83.6","72.1","63431","Chordata","Reptilia","Theropoda","Dromaeosauridae","Velociraptor","103.333336","44.250000","MN","Omnogov","","stated in text","minutes","outcrop","Toogreeg Shire, 50 km W of Bayn Dzak, Omnogov"
"220091","occ","","","22685","Protoceratops andrewsi","species","52824","Late Campanian","","83.6","72.1","63431","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Protoceratopsidae","Protoceratops","103.333336","44.250000","MN","Omnogov","","stated in text","minutes","outcrop","Toogreeg Shire, 50 km W of Bayn Dzak, Omnogov"
"220095","occ","","","22687","Hypsilophodon foxii","species","54190","Barremian","","125.77","121.4","5672","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hypsilophodontidae","Hypsilophodon","1.250000","50.070000","UK","England","Isle of Wight","based on nearby landmark","4","small collection",""
"220096","occ","","","22689","Prosaurolophus maximus","species","53384","Campanian","","83.6","72.1","5724","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Prosaurolophus","-113.750000","48.633301","US","Montana","Glacier","based on nearby landmark","4","outcrop",""
"220099","occ","","","22689","Troodon formosus","species","54818","Campanian","","83.6","72.1","5724","Chordata","Reptilia","Theropoda","Troodontidae","Troodon","-113.750000","48.633301","US","Montana","Glacier","based on nearby landmark","4","outcrop",""
"220100","occ","33242","","22689","Daspletosaurus horneri","species","351539","Campanian","","83.6","72.1","62031","Chordata","Reptilia","Theropoda","Tyrannosauridae","Daspletosaurus","-113.750000","48.633301","US","Montana","Glacier","based on nearby landmark","4","outcrop",""
"220109","occ","","","22691","Maiasaura peeblesorum","species","55574","Campanian","","83.6","72.1","5724","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Maiasaura","-112.701118","48.479202","US","Montana","Glacier","based on nearby landmark","6","small collection","near confluence of Badger Creek and Two Medicine River"
"220124","occ","23117","","22699","Pachyrhinosaurus lakustai","species","167138","Late Campanian","","83.6","72.1","32668","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Pachyrhinosaurus","-119.108101","55.063900","CA","Alberta","","based on nearby landmark","4","outcrop","40 km SW of Grand Prairie, NW Alberta; 10 m above creek bed and 1.1 km upstream from Pipestone Creek County Park campground and the confluence with the Wapiti River. Also exposed 120 m downstream of main site on W bank of creek. Sec. 14, T70N, R8W, 6th meridian"
"220190","occ","35569","","22713","Convolosaurus marri","species","382687","Late Aptian","","119.5","113","68145","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Convolosaurus","-98.476303","31.972200","US","Texas","Comanche","based on nearby landmark","4","outcrop","Along SE edge of Proctor Lake, 1 mi. between highways 2861 and 1479. North Quarry (incl. 3BS, 2DU) and Camp Quarry (incl. BMQ, 1B7) combined here. 48 total small ""localities"" from which material was collected, contained in two larger quarries (Camp, North)."
"220226","occ","23105","","22727","Iguanodon bernissartensis","species","58905","Late Barremian","Early Aptian","125.77","119.5","5691","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Iguanodon","8.632222","51.434166","DE","Sauerland","","estimated from map","seconds","outcrop","village of Nehden, near Brilon, in Sauerland; in an open-cast quarry"
"221280","occ","18488","","22655","Styracosaurus albertensis","species","56144","Late Campanian","","83.6","72.1","18896","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Styracosaurus","-111.494217","50.736092","CA","Alberta","","stated in text","6","local area","within Dinosaur Provincial Park, 0.16 km N of Quarry 79, LSD 10, sec 32, T20, R11"
"221281","occ","","","22659","Centrosaurus apertus","species","63911","Late Campanian","","83.6","72.1","18556","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Centrosaurus","-111.484657","50.750553","CA","Alberta","","stated in text","6","basin","456920 N, 5622350E (NAD 27 datum) = S5, T21, R11, W of 4 (also listed as 465950mE, 5622350mN). 91.5 m S of Quarry 88"
"225582","occ","30574","","21852","Diplodocus longus","species","52920","Early Tithonian","","149.2","146.3","14579","Chordata","Saurischia","NO_ORDER_SPECIFIED","Diplodocidae","Diplodocus","-109.300552","40.441387","US","Utah","Uintah","stated in text","seconds","outcrop","The ""Carnegie Quarry"" (quarry exhibit wall), E of Vernal, now the main visitor center in Dinosaur National Monument. A sandstone hogback in sec. 26, T4S, R23E, Salt Lake meridian."
"229313","occ","12169","","22690","Hypacrosaurus stebingeri","species","64339","Campanian","","83.6","72.1","12559","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Hypacrosaurus","-113.750000","48.633301","US","Montana","Glacier","based on nearby landmark","4","outcrop",""
"229314","occ","","","22692","Prosaurolophus maximus","species","53384","Late Campanian","","83.6","72.1","5697","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Prosaurolophus","-112.640831","48.910831","US","Montana","Glacier","based on nearby landmark","seconds","outcrop",""
"229315","occ","10640","","22693","Einiosaurus procurvicornis","species","53954","Campanian","","83.6","72.1","14725","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Einiosaurus","-112.650002","48.966599","US","Montana","Glacier","based on nearby landmark","4","outcrop","Landslide Butte Field Area, ca. 42 km NW of Cut Bank; also listed as ""MOR locality #456"" in Rogers 1997."
"229317","occ","10641","","22694","Einiosaurus procurvicornis","species","53954","Campanian","","83.6","72.1","8729","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Einiosaurus","-112.650002","48.966599","US","Montana","Glacier","based on nearby landmark","4","outcrop","in the Landslide Butte field area, ca. 2 km from Canyon Bonebed (CBB)"
"229342","occ","","","22709","Agujaceratops mariscalensis","species","52772","Middle Campanian","Late Campanian","83.6","72.1","5684","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Agujaceratops","-103.196945","29.138056","US","Texas","Brewster","stated in text","seconds","small collection","NW flank of Talley Mtn., S side of Glenn Spring/Castalon Road NE of where it crosses Fresno Creek"
"232546","occ","","","14585","Potamornis skutchi","species","134353","Late Maastrichtian","","72.1","66","6735","Chordata","Reptilia","Hesperornithiformes","NO_FAMILY_SPECIFIED","Potamornis","-104.637001","43.116329","US","Wyoming","Niobrara","estimated from map","6","small collection","Lance Creek; *not* the same as Hatcher No. 2. In S side of small canyon near head of a tributary of Buck Creek, 1200 yds N70°E of benchmark N-100."
"247238","occ","","","24178","Sauroposeidon proteles","species","66617","Aptian","Albian","121.4","100.5","6837","Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Sauroposeidon","-95.820000","34.164001","US","Oklahoma","Atoka","based on nearby landmark","3","small collection","ca. 20 km W of Antlers and 1 km NE of OMNH V706; eroded area near earthen dam built for a cattle tank at the Howard McLeod Correctional Center"
"248041","occ","13131","","14462","Dromaeosaurus albertensis","species","54550","Middle Campanian","Late Campanian","83.6","72.1","13591","Chordata","Reptilia","Theropoda","Dromaeosauridae","Dromaeosaurus","-109.297203","46.465099","US","Montana","Golden Valley","estimated from map","4","small collection",""
"248042","occ","13132","","14462","Saurornitholestes langstoni","species","54556","Middle Campanian","Late Campanian","83.6","72.1","13591","Chordata","Reptilia","Theropoda","Dromaeosauridae","Saurornitholestes","-109.297203","46.465099","US","Montana","Golden Valley","estimated from map","4","small collection",""
"248043","occ","13133","","14462","Troodon formosus","species","54818","Middle Campanian","Late Campanian","83.6","72.1","13591","Chordata","Reptilia","Theropoda","Troodontidae","Troodon","-109.297203","46.465099","US","Montana","Golden Valley","estimated from map","4","small collection",""
"248044","occ","13134","","14462","Richardoestesia gilmorei","species","58874","Middle Campanian","Late Campanian","83.6","72.1","13591","Chordata","Reptilia","Theropoda","Dromaeosauridae","Richardoestesia","-109.297203","46.465099","US","Montana","Golden Valley","estimated from map","4","small collection",""
"248060","occ","","","14437","Dromaeosaurus albertensis","species","54550","Middle Campanian","","83.6","72.1","13752","Chordata","Reptilia","Theropoda","Dromaeosauridae","Dromaeosaurus","-109.410004","46.459999","US","Montana","Wheatland","based on political unit","2","small collection","on Careless Creek Ranch (owned by Lammers family), near Shawmut, Wheatland Co., about 150 km NW of Billings and 160 km S of Leidy-Cope localities on Missouri R."
"248061","occ","","","14437","Saurornitholestes langstoni","species","54556","Middle Campanian","","83.6","72.1","13752","Chordata","Reptilia","Theropoda","Dromaeosauridae","Saurornitholestes","-109.410004","46.459999","US","Montana","Wheatland","based on political unit","2","small collection","on Careless Creek Ranch (owned by Lammers family), near Shawmut, Wheatland Co., about 150 km NW of Billings and 160 km S of Leidy-Cope localities on Missouri R."
"248062","occ","","","14437","Troodon formosus","species","54818","Middle Campanian","","83.6","72.1","13752","Chordata","Reptilia","Theropoda","Troodontidae","Troodon","-109.410004","46.459999","US","Montana","Wheatland","based on political unit","2","small collection","on Careless Creek Ranch (owned by Lammers family), near Shawmut, Wheatland Co., about 150 km NW of Billings and 160 km S of Leidy-Cope localities on Missouri R."
"248063","occ","","","14437","Richardoestesia gilmorei","species","58874","Middle Campanian","","83.6","72.1","13752","Chordata","Reptilia","Theropoda","Dromaeosauridae","Richardoestesia","-109.410004","46.459999","US","Montana","Wheatland","based on political unit","2","small collection","on Careless Creek Ranch (owned by Lammers family), near Shawmut, Wheatland Co., about 150 km NW of Billings and 160 km S of Leidy-Cope localities on Missouri R."
"248075","occ","19747","","14437","Avaceratops lammersi","species","55539","Middle Campanian","","83.6","72.1","25472","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Avaceratops","-109.410004","46.459999","US","Montana","Wheatland","based on political unit","2","small collection","on Careless Creek Ranch (owned by Lammers family), near Shawmut, Wheatland Co., about 150 km NW of Billings and 160 km S of Leidy-Cope localities on Missouri R."
"248594","occ","31474","","24258","Latirhinus uitstlani","species","251612","Late Campanian","","83.6","72.1","43677","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Latirhinus","-101.699997","25.470833","MX","Coahuila","","stated in text","seconds","outcrop","SPA-88-9 quarry, near town of Ejido Presa (de) San Antonio, Parras de la Fuente Municipality, Coahuila, northern Mexico"
"255376","occ","12320","","24790","Edmontosaurus annectens","species","54239","Late Maastrichtian","","72.1","66","12319","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Edmontosaurus","-102.497498","45.135834","US","South Dakota","Perkins","based on nearby landmark","seconds","small collection","listed only as Dakota, but emended to ""near Moreau River, Black Hills, SD"" by Brett-Surman (1990); coordinates are for ""Moreau River badlands""; area is N of the Black Hills. Listed as ""north-east of the Black Hills"" in Osborn 1909."
"256118","occ","","","24851","Triceratops prorsus","species","63770","Late Maastrichtian","","72.1","66","6967","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Triceratops","-104.021111","46.466389","US","North Dakota","Slope","stated in text","seconds","outcrop","0.6 km north of Cannonball Creek on land leased by Lyle Tennant from the US Forest Service. SE1/4, NE1/4, NE1/4, NW1/4, sec 32, T135N, R106W, Badland Draw Quadrangle MT-ND, 7.5 minute series, 1:24,000. West of the road, north of Pretty Butte, 29 miles NW of Marmarth, ND."
"256195","occ","","","24862","Emausaurus ernsti","species","64406","Toarcian","","184.2","174.7","6968","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Emausaurus","13.050000","54.133331","DE","Mecklenburg-Vorpommern","Röstock","based on political unit","seconds","","E of the small village of Lehmahagen, in a clay pit near Grimmen, approx.. 20 km W of Greifswald, Röstock district, eastern Germany."
"256216","occ","","","24864","Mamenchisaurus constructus","species","56460","Kimmeridgian","Tithonian","154.8","145","24276","Chordata","Saurischia","NO_ORDER_SPECIFIED","Mamenchisauridae","Mamenchisaurus","104.516701","28.700001","CN","Sichuan","","based on nearby landmark","4","small collection","Mamenchi (Mamenxi) ferry at Jinshajiang, along Yangtze River near Yibin (Yiping), Sichuan"
"256434","occ","","","24877","Eoraptor lunensis","species","57454","Carnian","","237","227","6971","Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Eoraptor","-68.904999","-31.101110","AR","San Juan","","stated in text","seconds","small collection","NE edge, Cancha de Bochas, Valle de la Luna, Ischigualasto-Villa Unión Basin, San Juan Province, Argentina"
"256435","occ","","","24877","Herrerasaurus ischigualastensis","species","55000","Carnian","","237","227","6971","Chordata","Reptilia","Theropoda","Herrerasauridae","Herrerasaurus","-68.904999","-31.101110","AR","San Juan","","stated in text","seconds","small collection","NE edge, Cancha de Bochas, Valle de la Luna, Ischigualasto-Villa Unión Basin, San Juan Province, Argentina"
"256441","occ","12145","","24878","Herrerasaurus ischigualastensis","species","55000","Carnian","","237","227","12426","Chordata","Reptilia","Theropoda","Herrerasauridae","Herrerasaurus","-68.283333","-30.133333","AR","San Juan","","estimated from map","minutes","small collection","1 km NW of Arroyo de Agua, San Juan, Argentina"
"256525","occ","13614","","24888","Protohadros byrdi","species","64527","Middle Cenomanian","","100.5","93.9","6977","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Protohadros","-97.096664","33.014442","US","Texas","Denton","based on political unit","seconds","small collection","locality is just north of Dallas-Fort Worth airport, within Flower Mound township (coordinates based on town)."
"256534","occ","30502","","24891","Vagaceratops irvinensis","species","64731","Late Campanian","","83.6","72.1","6978","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Vagaceratops","-110.266670","49.950001","CA","Alberta","","stated in text","seconds","small collection","4.2 km SW of Irvine, Alberta. NE1/4, sec 23, T11, R3 W of 4th meridian. Coordinates for town."
